date_or_order,day_index,split_code,actual_productivity,predicted_productivity,pi_lower,pi_upper,is_burn_in,series,p_alarm,actual_alarm,_order_key,team_display,department_display,targeted_productivity,incentive,wip,no_of_workers,over_time,smv,no_of_style_change,quarter,date,forecast_gap,below_target,risk_status,risk_flag,interval_width,suggested_focus
56,56,2,0.850446154,0.8109770448007996,0.3681056065700678,0.9696005895273898,False,4__1,0.2315752239591023,0,56,Team 4,Sewing,0.75,65,1079.0,58.0,7020,26.82,0,2,2015-03-09,0.060977044800799574,False,Healthy,0,0.601494982957322,No immediate action
57,57,2,0.850084211,0.8141270476062571,0.3729877169970913,0.970203317868146,False,4__1,0.2263884225353882,0,57,Team 4,Sewing,0.75,65,1104.0,59.0,5880,26.82,0,2,2015-03-10,0.06412704760625709,False,Healthy,0,0.5972156008710546,No immediate action
58,58,2,0.750050847,0.7306098802179047,0.269609732276298,0.9524575850288336,False,4__1,0.3607657533471025,0,58,Team 4,Sewing,0.75,45,1054.0,59.0,7080,26.82,0,2,2015-03-11,-0.01939011978209526,True,Watch,0,0.6828478527525357,Review WIP
3,0,0,0.759270833,0.6424288376492663,0.1213274412237954,0.9592041002240952,True,5__0,0.3631371536138882,0,3,Team 5,Finishing,0.6,0,,8.0,960,2.9,0,1,2015-01-05,0.042428837649266304,False,Watch,0,0.8378766590002998,Review team conditions
5,1,0,0.330113636,0.62814678674551,0.1170504039311903,0.95581521916932,True,5__0,0.4642059614453563,1,5,Team 5,Finishing,0.7,0,,8.0,1440,4.15,0,1,2015-01-07,-0.0718532132544899,True,High Risk,1,0.8387648152381297,Review team conditions
6,2,0,0.821354167,0.5783650010525037,0.0985009836079062,0.945265986963763,True,5__0,0.5179723882301931,0,6,Team 5,Finishing,0.7,0,,8.0,3840,4.15,0,2,2015-01-08,-0.1216349989474963,True,High Risk,1,0.8467650033558568,Review overtime
7,3,0,0.337973485,0.6147367931557477,0.1140864713186716,0.952049323999446,True,5__0,0.3072945993344766,1,7,Team 5,Finishing,0.5,0,,8.0,1440,4.15,0,2,2015-01-10,0.1147367931557477,False,Watch,0,0.8379628526807744,Review team conditions
8,4,0,0.609138258,0.5898732316093339,0.1049451943499824,0.9465230995154698,True,5__0,0.3308983511718423,0,8,Team 5,Finishing,0.5,0,,8.0,1440,4.15,0,2,2015-01-11,0.08987323160933391,False,Watch,0,0.8415779051654874,Review team conditions
9,5,0,0.809564394,0.5914958642040086,0.1063954871638497,0.9464270973942924,True,5__0,0.4582806697193803,0,9,Team 5,Finishing,0.65,0,,8.0,1440,4.15,0,2,2015-01-12,-0.05850413579599145,True,High Risk,1,0.8400316102304427,Review team conditions
10,6,0,0.821354167,0.6114448929123824,0.1153371370252624,0.9501742259348324,True,5__0,0.4364129428361716,0,10,Team 5,Finishing,0.65,0,,8.0,1440,4.15,0,2,2015-01-13,-0.03855510708761767,True,High Risk,1,0.83483708890957,Review team conditions
11,7,0,0.864583333,0.7158865303349573,0.1738936978870182,0.9681863898172642,True,5__0,0.3182837832410483,0,11,Team 5,Finishing,0.65,0,,15.0,1440,4.15,0,2,2015-01-14,0.06588653033495728,False,Watch,0,0.794292691930246,Review team conditions
12,8,0,0.860653409,0.6271214469202314,0.1235412026168301,0.9527386743946218,False,5__0,0.41880910178629,0,12,Team 5,Finishing,0.65,0,,8.0,1440,4.15,0,3,2015-01-15,-0.022878553079768604,True,High Risk,1,0.8291974717777917,Review team conditions
13,9,0,0.98719697,0.7261027112912833,0.1827588883997442,0.9694429987900306,False,5__0,0.3056799663700926,0,13,Team 5,Finishing,0.65,0,,15.0,2700,4.15,0,3,2015-01-17,0.07610271129128332,False,Watch,0,0.7866841103902864,Review overtime
14,10,0,0.852793561,0.6890141152469201,0.1578274443506842,0.9634851676599376,False,5__0,0.3074140696459045,0,14,Team 5,Finishing,0.6,0,,8.0,1440,4.15,0,3,2015-01-18,0.08901411524692016,False,Watch,0,0.8056577233092534,Review team conditions
15,11,0,0.958901515,0.7005684531636296,0.1657387394805517,0.9652448772280946,False,5__0,0.3349862865236085,0,15,Team 5,Finishing,0.65,0,,8.0,1440,4.15,0,3,2015-01-19,0.05056845316362957,False,Watch,0,0.7995061377475429,Review team conditions
16,12,0,1.033570076,0.7258077419012834,0.1840438373961249,0.969095194191358,False,5__0,0.3472194283691929,0,16,Team 5,Finishing,0.7,0,,8.0,1440,4.15,0,3,2015-01-20,0.025807741901283432,False,Watch,0,0.7850513567952331,Review team conditions
17,13,0,0.758173077,0.7870392868573267,0.2400549950259834,0.977704406892796,False,5__0,0.268811794743213,0,17,Team 5,Finishing,0.7,0,,8.0,2400,4.15,0,3,2015-01-21,0.08703928685732676,False,Healthy,0,0.7376494118668127,No immediate action
18,14,0,0.742901235,0.831524436425368,0.2972344106480711,0.9832574596898812,False,5__0,0.2087893398293497,0,18,Team 5,Finishing,0.7,0,,15.0,9000,4.15,0,4,2015-01-22,0.13152443642536804,False,Healthy,0,0.6860230490418101,No immediate action
19,15,0,0.966666667,0.8331333762667306,0.3002440865011651,0.983402885722784,False,5__0,0.2063106403864354,0,19,Team 5,Finishing,0.7,0,,15.0,2700,4.15,0,4,2015-01-24,0.1331333762667306,False,Healthy,0,0.6831587992216189,No immediate action
20,16,0,0.973796791,0.852921985424782,0.3328900913592273,0.9857076286733176,False,5__0,0.1787705272136172,0,20,Team 5,Finishing,0.7,0,,17.0,3060,4.15,0,4,2015-01-25,0.15292198542478208,False,Healthy,0,0.6528175373140903,No immediate action
21,17,0,0.959191919,0.8539147047224237,0.3352946264976147,0.9857804271698004,False,5__0,0.1771022031811008,0,21,Team 5,Finishing,0.7,0,,15.0,2700,4.15,0,4,2015-01-26,0.15391470472242375,False,Healthy,0,0.6504858006721856,No immediate action
22,18,0,0.926388889,0.8462367138728004,0.3225531797580458,0.9848502977352128,False,5__0,0.0885772622790033,0,22,Team 5,Finishing,0.5,0,,12.0,1440,4.15,0,4,2015-01-27,0.3462367138728004,False,Healthy,0,0.6622971179771671,No immediate action
25,19,0,0.971866667,0.7276231626115417,0.1833694702222224,0.9697780961082696,False,5__0,0.3457771750431988,0,25,Team 5,Finishing,0.7,0,,2.0,240,3.94,0,0,2015-01-31,0.02762316261154174,False,Watch,0,0.7864086258860472,Review staffing
35,20,0,0.87,0.7244495434370352,0.1816013834446267,0.9691771789720142,False,5__0,0.3494550186624869,0,35,Team 5,Finishing,0.7,0,,2.0,240,4.15,0,2,2015-02-11,0.024449543437035204,False,Watch,0,0.7875757955273874,Review staffing
36,21,0,0.58,0.7352205060583143,0.1904845104701822,0.9706718342580276,False,5__0,0.3358483500733888,1,36,Team 5,Finishing,0.7,0,,2.0,240,4.15,0,2,2015-02-12,0.035220506058314394,False,Watch,0,0.7801873237878454,Review staffing
38,22,0,0.760833333,0.7132725467259252,0.174607496997436,0.967219602582054,False,5__0,0.4087379599194023,0,38,Team 5,Finishing,0.75,0,,2.0,240,4.15,0,3,2015-02-15,-0.036727453274074784,True,High Risk,1,0.792612105584618,Review staffing
39,23,0,0.629416667,0.8570084164650169,0.3430847086065192,0.985997981383351,False,5__0,0.2045369736589712,1,39,Team 5,Finishing,0.75,0,,10.0,1200,4.15,0,3,2015-02-16,0.10700841646501691,False,Healthy,0,0.6429132727768319,No immediate action
42,24,1,0.631354167,0.8227560451347784,0.2882530665905367,0.9818713052392116,False,5__0,0.256648804499305,1,42,Team 5,Finishing,0.75,0,,8.0,1920,5.13,0,3,2015-02-19,0.0727560451347784,False,Healthy,0,0.6936182386486749,No immediate action
46,25,1,0.902962963,0.8298873666967869,0.2988509015070641,0.9827275789886198,False,5__0,0.28786526002116,0,46,Team 5,Finishing,0.8,0,,9.0,1080,4.6,0,4,2015-02-25,0.02988736669678682,False,Healthy,0,0.6838766774815557,No immediate action
47,26,1,0.921604938,0.8744187330016939,0.377461509336561,0.9879812088741072,False,5__0,0.212304753729241,0,47,Team 5,Finishing,0.8,0,,18.0,7560,4.6,0,4,2015-02-26,0.07441873300169388,False,Healthy,0,0.6105196995375463,No immediate action
48,27,1,0.921604938,0.8763479015857966,0.381905257817107,0.9881812086679158,False,5__0,0.2087539288587417,0,48,Team 5,Finishing,0.8,0,,18.0,7560,4.6,0,4,2015-02-28,0.07634790158579652,False,Healthy,0,0.6062759508508089,No immediate action
51,28,2,0.354444444,0.8436583613844351,0.3209125769018998,0.984356006419562,False,5__0,0.1899478109655218,1,51,Team 5,Finishing,0.7,0,,8.0,3360,4.6,0,1,2015-03-03,0.1436583613844351,False,Healthy,0,0.6634434295176622,No immediate action
52,29,2,0.592083333,0.839743048605832,0.3147507742412143,0.983870880868292,False,5__0,0.1952831963909214,1,52,Team 5,Finishing,0.7,0,,8.0,960,4.6,0,1,2015-03-04,0.1397430486058321,False,Healthy,0,0.6691201066270778,No immediate action
54,30,2,0.80575,0.8549166750181771,0.3407887722699466,0.9856579292596718,False,5__0,0.0374740623090648,0,54,Team 5,Finishing,0.35,0,,10.0,2400,3.94,0,1,2015-03-07,0.5049166750181772,False,Healthy,0,0.6448691569897251,No immediate action
55,31,2,0.857916667,0.8349542305195645,0.3075549714655189,0.9832640350783556,False,5__0,0.0966648170366749,0,55,Team 5,Finishing,0.5,0,,8.0,960,3.94,0,2,2015-03-08,0.3349542305195645,False,Healthy,0,0.6757090636128367,No immediate action
56,32,2,0.864342593,0.9903384597318388,0.8814914983867804,0.999650473030893,False,5__0,0.0018983642132845,0,56,Team 5,Finishing,0.6,2880,,12.0,0,3.94,0,2,2015-03-09,0.3903384597318388,False,Healthy,0,0.11815897464411262,No immediate action
57,33,2,0.909391667,0.8565703857607043,0.3441586537549805,0.985828187443751,False,5__0,0.1187097358873932,0,57,Team 5,Finishing,0.6,0,,12.0,1440,3.94,0,2,2015-03-10,0.25657038576070434,False,Healthy,0,0.6416695336887706,No immediate action
58,34,2,0.75885,0.8582711742692292,0.3474580590570245,0.98601651838881,False,5__0,0.1691519102583975,0,58,Team 5,Finishing,0.7,0,,12.0,1440,3.94,0,2,2015-03-11,0.1582711742692292,False,Healthy,0,0.6385584593317855,No immediate action
0,0,0,0.707045902,0.7575219353894794,0.2589356119200954,0.9657125147056276,True,5__1,0.3865780641773589,0,0,Team 5,Sewing,0.8,50,668.0,30.5,3660,11.41,0,1,2015-01-01,-0.042478064610520616,True,Watch,0,0.7067769027855322,Review staffing
1,1,0,0.800148649,0.7454718689420656,0.25344058612514,0.9621985281337968,True,5__1,0.4036997313098056,0,1,Team 5,Sewing,0.8,50,659.0,31.5,7080,11.61,0,1,2015-01-03,-0.054528131057934415,True,High Risk,1,0.7087579420086568,Review staffing
2,2,0,0.603432184,0.6309229129742707,0.1676769311088141,0.9356945056541112,True,5__1,0.4538035971701528,0,2,Team 5,Sewing,0.7,26,884.0,58.0,6960,45.67,0,1,2015-01-04,-0.06907708702572923,True,High Risk,1,0.7680175745452971,Review incentive
3,3,0,0.600028736,0.6660854005223753,0.1950083072562293,0.9428284334720544,True,5__1,0.3058841362527427,0,3,Team 5,Sewing,0.6,23,666.0,58.0,6960,21.98,0,1,2015-01-05,0.06608540052237533,False,Watch,0,0.747820126215825,Review incentive
4,4,0,0.649983281,0.6937642114636727,0.2175879401199582,0.9488321131413398,True,5__1,0.3171278670687041,0,4,Team 5,Sewing,0.65,35,808.0,58.0,10440,21.98,0,1,2015-01-06,0.04376421146367271,False,Watch,0,0.7312441730213816,Review incentive
5,5,0,0.700480831,0.6863404958672783,0.213899830469684,0.9464537663086272,True,5__1,0.3768225672791794,0,5,Team 5,Sewing,0.7,40,413.0,58.0,9720,21.98,0,1,2015-01-07,-0.013659504132721656,True,Watch,0,0.7325539358389432,Review incentive
6,6,0,0.233705476,0.5463721086632158,0.1300105727111003,0.9066904026827936,True,5__1,0.5624462748171786,1,6,Team 5,Sewing,0.7,0,724.0,57.0,10260,42.41,0,2,2015-01-08,-0.15362789133678412,True,High Risk,1,0.7766798299716933,Review incentive
7,7,0,0.388007813,0.5753027878452849,0.1455324291219433,0.9151874787999592,True,5__1,0.3152034661745722,1,7,Team 5,Sewing,0.5,0,966.0,56.0,7680,20.79,0,2,2015-01-10,0.07530278784528488,False,Watch,0,0.7696550496780159,Review incentive
8,8,0,0.452979626,0.5607319690552556,0.1390318267480329,0.9099368398697748,False,5__1,0.4354861196002395,1,8,Team 5,Sewing,0.6,0,1208.0,57.0,7980,20.79,0,2,2015-01-11,-0.0392680309447444,True,High Risk,1,0.7709050131217419,Review WIP
9,9,0,0.650040783,0.5543850600473135,0.1367375415097494,0.9072545487604824,False,5__1,0.4976835869681499,0,9,Team 5,Sewing,0.65,0,1141.0,59.0,8460,20.79,0,2,2015-01-12,-0.09561493995268655,True,High Risk,1,0.770517007250733,Review WIP
10,10,0,0.526810345,0.5587867938264018,0.1394334774530149,0.908351214008423,False,5__1,0.5474881349854976,1,10,Team 5,Sewing,0.7,0,1297.0,58.0,10440,20.79,0,2,2015-01-13,-0.14121320617359812,True,High Risk,1,0.7689177365554081,Review WIP
11,11,0,0.700095563,0.5592567049060765,0.140344543164148,0.9080378312983296,False,5__1,0.5470124916171741,0,11,Team 5,Sewing,0.7,0,965.0,58.0,7320,20.79,0,2,2015-01-14,-0.14074329509392347,True,High Risk,1,0.7676932881341816,Review incentive
12,12,0,0.700060345,0.5482449596313479,0.1356929783033476,0.9037541190148476,False,5__1,0.5613119494480006,0,12,Team 5,Sewing,0.7,0,391.0,58.0,10440,20.79,0,3,2015-01-15,-0.15175504036865206,True,High Risk,1,0.7680611407115,Review incentive
13,13,0,0.452012539,0.5579088038166259,0.1401483699439532,0.9072549291591284,False,5__1,0.5488411438748375,1,13,Team 5,Sewing,0.7,21,1052.0,58.0,10440,41.19,0,3,2015-01-17,-0.14209119618337407,True,High Risk,1,0.7671065592151752,Review WIP
14,14,0,0.600062696,0.6324042943348449,0.1825984776928044,0.9300012950665452,False,5__1,0.3427536548881016,0,14,Team 5,Sewing,0.6,30,1031.0,58.0,10440,20.4,0,3,2015-01-18,0.03240429433484493,False,Watch,0,0.7474028173737408,Review incentive
15,15,0,0.650066445,0.6523545091101662,0.1961098570173974,0.9354066533460764,False,5__1,0.3679561177264195,0,15,Team 5,Sewing,0.65,35,1255.0,58.0,8280,20.4,0,3,2015-01-19,0.002354509110166214,False,Watch,0,0.7392967963286791,Review WIP
16,16,0,0.700063796,0.7084058395256032,0.2398420112890912,0.9494912527442698,False,5__1,0.3428220637631636,0,16,Team 5,Sewing,0.7,50,1352.0,57.0,10260,20.4,0,3,2015-01-20,0.008405839525603254,False,Watch,0,0.7096492414551786,Review WIP
17,17,0,0.750344828,0.7099041880707082,0.2416791818525238,0.9497071661368472,False,5__1,0.3404677919938751,0,17,Team 5,Sewing,0.7,50,1404.0,58.0,10440,20.4,0,3,2015-01-21,0.009904188070708253,False,Watch,0,0.7080279842843235,Review WIP
18,18,0,0.700250784,0.664984241925601,0.2061531128039016,0.9383715061313586,False,5__1,0.4040631554385671,0,18,Team 5,Sewing,0.7,40,1480.0,58.0,10440,20.4,0,4,2015-01-22,-0.03501575807439894,True,High Risk,1,0.732218393327457,Review WIP
19,19,0,0.700250784,0.7052113561957845,0.2384369608021971,0.9483638741803968,False,5__1,0.346850294068522,0,19,Team 5,Sewing,0.7,50,1382.0,58.0,10440,20.4,0,4,2015-01-24,0.0052113561957845,False,Watch,0,0.7099269133781997,Review WIP
20,20,0,0.700250784,0.7014427350129379,0.2356121910109609,0.9473437466813912,False,5__1,0.3520885974266287,0,20,Team 5,Sewing,0.7,50,1217.0,58.0,10440,20.4,0,4,2015-01-25,0.0014427350129379013,False,Watch,0,0.7117315556704303,Review WIP
21,21,0,0.750031447,0.7267286760254009,0.2588390450603763,0.9531884636462804,False,5__1,0.3691019951456636,0,21,Team 5,Sewing,0.75,56,1118.0,58.0,10320,20.4,0,4,2015-01-26,-0.02327132397459908,True,Watch,0,0.694349418585904,Review WIP
22,22,0,0.500035345,0.6365320505233357,0.1878261194081867,0.930065842404206,False,5__1,0.2415215953216234,0,22,Team 5,Sewing,0.5,30,1455.0,58.0,6960,20.79,0,4,2015-01-27,0.13653205052333572,False,Healthy,0,0.7422397229960193,No immediate action
23,23,0,0.800534483,0.860396579800844,0.4466250079763341,0.9794886667521248,False,5__1,0.0750859025432946,0,23,Team 5,Sewing,0.6,88,1045.0,58.0,6960,20.79,0,4,2015-01-28,0.2603965798008441,False,Healthy,0,0.5328636587757907,No immediate action
24,24,0,0.800473729,0.8673132588215702,0.4619549519836205,0.9805969008924093,False,5__1,0.0884986725225464,0,24,Team 5,Sewing,0.65,81,1015.0,59.0,7080,20.79,0,0,2015-01-29,0.21731325882157015,False,Healthy,0,0.5186419489087888,No immediate action
25,25,0,0.656763743,0.6699895026373928,0.2109818189131334,0.9392877068664424,False,5__1,0.3966826813035579,0,25,Team 5,Sewing,0.7,56,282.0,59.0,5880,50.89,0,0,2015-01-31,-0.03001049736260719,True,Watch,0,0.728305887953309,Review team conditions
27,26,0,0.500801724,0.5419133981325132,0.1348940465965171,0.8998234968742401,False,5__1,0.3510886970994287,0,27,Team 5,Sewing,0.5,0,839.0,58.0,6960,30.1,0,1,2015-02-02,0.04191339813251316,False,Watch,0,0.7649294502777231,Review incentive
28,27,0,0.415172414,0.540315995540088,0.1343914215863192,0.8990469126043515,False,5__1,0.460643751699717,1,28,Team 5,Sewing,0.6,0,415.0,58.0,6960,30.1,0,1,2015-02-03,-0.059684004459911955,True,High Risk,1,0.7646554910180323,Review incentive
29,28,0,0.650834808,0.5375896347710261,0.1332578942335714,0.8979324553270628,False,5__1,0.519622377503304,0,29,Team 5,Sewing,0.65,0,326.0,58.5,5820,30.1,0,1,2015-02-04,-0.11241036522897396,True,High Risk,1,0.7646745610934914,Review incentive
30,29,0,0.562212644,0.5398152893917766,0.1344395582640399,0.89864163021842,False,5__1,0.5728889223922541,1,30,Team 5,Sewing,0.7,0,557.0,58.0,6960,30.1,0,1,2015-02-05,-0.16018471060822337,True,High Risk,1,0.7642020719543802,Review incentive
31,30,0,0.545657673,0.5414010458711651,0.1352970365418162,0.8991370538123271,False,5__1,0.5708822385971621,1,31,Team 5,Sewing,0.7,0,687.0,59.0,7500,30.1,0,1,2015-02-07,-0.15859895412883485,True,High Risk,1,0.7638400172705109,Review incentive
32,31,0,0.700618234,0.5311087564713518,0.1306244879933781,0.8952224036155901,False,5__1,0.5841114076064008,0,32,Team 5,Sewing,0.7,0,754.0,58.5,7020,30.1,0,2,2015-02-08,-0.16889124352864815,True,High Risk,1,0.764597915622212,Review incentive
33,32,0,0.700618234,0.6360533091913142,0.1886673787177711,0.9294334817736936,False,5__1,0.4439125971436727,0,33,Team 5,Sewing,0.7,40,773.0,58.0,7020,30.1,0,2,2015-02-09,-0.06394669080868576,True,High Risk,1,0.7407661030559225,Review incentive
34,33,0,0.750356125,0.6603252507822137,0.2054888680522821,0.9361477823408944,False,5__1,0.4677556823543768,0,34,Team 5,Sewing,0.75,45,855.0,58.0,7020,30.1,0,2,2015-02-10,-0.08967474921778629,True,High Risk,1,0.7306589142886123,Review overtime
35,34,0,0.750406233,0.7120386781394904,0.2473699060524388,0.949222965758912,False,5__1,0.3909173892831422,0,35,Team 5,Sewing,0.75,56,788.0,59.5,7380,30.1,0,2,2015-02-11,-0.0379613218605096,True,Watch,0,0.7018530597064732,Review overtime
36,35,0,0.750799435,0.7059542941055497,0.2421210013927914,0.947718205590624,False,5__1,0.4001210448431554,0,36,Team 5,Sewing,0.75,56,610.0,59.0,7080,30.1,0,2,2015-02-12,-0.04404570589445034,True,High Risk,1,0.7055972041978327,Review overtime
37,36,0,0.750392157,0.7098059723586575,0.2457033143051963,0.9486004023386752,False,5__1,0.3942237604973111,0,37,Team 5,Sewing,0.75,56,664.0,59.0,7140,30.1,0,2,2015-02-14,-0.0401940276413425,True,Watch,0,0.7028970880334788,Review overtime
38,37,0,0.722568627,0.528956809044143,0.1299737697444801,0.8941313202166586,False,5__1,0.6989806843802371,0,38,Team 5,Sewing,0.8,0,679.0,59.5,7140,30.1,0,3,2015-02-15,-0.27104319095585705,True,High Risk,1,0.7641575504721785,Review incentive
39,38,0,0.800980392,0.6017924261278388,0.1660640382029061,0.9199518737400804,False,5__1,0.609412435750129,0,39,Team 5,Sewing,0.8,0,461.0,59.0,0,30.1,0,3,2015-02-16,-0.19820757387216126,True,High Risk,1,0.7538878355371743,Review incentive
40,39,0,0.653431373,0.5426094246257435,0.1365107909444487,0.8990842323305744,False,5__1,0.68334147196053,1,40,Team 5,Sewing,0.8,0,680.0,59.0,7140,30.1,0,3,2015-02-17,-0.2573905753742566,True,High Risk,1,0.7625734413861257,Review incentive
41,40,1,0.800980392,0.6148877921121512,0.1741387244297784,0.9237693650459108,False,5__1,0.5922815040170513,0,41,Team 5,Sewing,0.8,0,511.0,59.0,0,30.1,0,3,2015-02-18,-0.18511220788784888,True,High Risk,1,0.7496306406161324,Review incentive
42,41,1,0.799982853,0.7366611413662647,0.2713374827977203,0.954825256636835,False,5__1,0.411741472302724,0,42,Team 5,Sewing,0.8,63,276.0,59.5,600,30.1,0,3,2015-02-19,-0.06333885863373534,True,High Risk,1,0.6834877738391147,Review team conditions
43,42,1,0.307501459,0.5479423795009948,0.1392795873142494,0.900868933150728,False,5__1,0.6772053580562059,1,43,Team 5,Sewing,0.8,0,450.0,60.0,5700,30.1,0,4,2015-02-22,-0.25205762049900526,True,High Risk,1,0.7615893458364786,Review incentive
44,43,1,0.800137255,0.6180770600306053,0.178089156679747,0.92375392975465,False,5__1,0.5886106930201422,0,44,Team 5,Sewing,0.8,38,541.0,59.0,7140,30.1,0,4,2015-02-23,-0.1819229399693948,True,High Risk,1,0.745664773074903,Review incentive
45,44,1,0.800137255,0.6668356957377446,0.2110970741578289,0.9375947686425868,False,5__1,0.519964393663161,0,45,Team 5,Sewing,0.8,50,450.0,60.0,7140,30.1,0,4,2015-02-24,-0.13316430426225545,True,High Risk,1,0.7264976944847579,Review overtime
